name,start,category,split
s4lsXWfZ324,0,dog_barking,train
5s_QxqlevL8,5,female_singing,train
CYNZTKputok,3,cap_gun_shooting,train
thjWIvJJs3U,0,female_singing,train
2clqL24tABc,0,playing_acoustic_guitar,val
H28VuSjNB-g,5,baby_laughter,test
2VbXrbj2pzg,0,playing_violin,test
50FXSy0Doos,0,male_speech,val
6qkgN0lH0cs,0,playing_piano,train
xIUwgb-KwkU,0,coyote_howling,train
cpUQHj8AzIU,0,chainsawing_trees,train
eeuYUpMPnh4,5,mynah_bird_singing,train
BHe2EpB39S0,2,race_car,train
tTGSnwqrU1Q,0,playing_glockenspiel,test
5WnOB0zr8lw,3,male_speech,train
_Gd04M1s1wg,1,ambulance_siren,test
3qIzU14NNaY,0,ambulance_siren,train
03fGTwkSBWs,0,cap_gun_shooting,test
1tAwK_nixFE,0,horse_clip-clop,train
KJ2NWnQ84k4,4,mynah_bird_singing,train
3LtXT2KVI-c,0,cat_meowing,train
8Q2MAgDItKY,4,ambulance_siren,train
6sQnZuxAAN0,0,ambulance_siren,train
jG7RLcaWAm4,5,typing_on_computer_keyboard,train
8yfFuIxiEDI,0,playing_piano,train
8CcpUJCVQNA,0,playing_tabla,test
fou5l8zaNcQ,0,dog_barking,val
Uf7KE0RBQcs,0,typing_on_computer_keyboard,train
ALytn2yGqjk,5,lions_roaring,train
0UX7Cl2iJJs,5,ambulance_siren,train
v6A7Iggebm4,5,female_singing,train
pZ9YYvOpsjw,5,dog_barking,train
aI2PD0lUW68,0,playing_ukulele,train
0dbb7RX2K60,0,playing_acoustic_guitar,train
DLyJAVC_ies,0,playing_glockenspiel,train
Cx4xBwuL-I4,0,ambulance_siren,train
4DuUky7GGco,0,playing_acoustic_guitar,train
GBFAkHGUDWQ,0,playing_violin,train
15bH_pW2uMI,0,playing_acoustic_guitar,test
DEBAdhREhpw,4,driving_buses,test
lcS-o29eguc,0,playing_glockenspiel,train
9alAw7uN_1Q,4,cap_gun_shooting,train
2ceyaaIqzko,5,race_car,test
--FenyW2i_4,5,female_singing,val
50gCCFjjY8s,5,male_speech,train
24SJ7XGUoMY,5,cat_meowing,test
kmAZ7m8Nr3E,0,mynah_bird_singing,train
lbhn5xknKO0,0,lawn_mowing,train
p3jWlG1zSVA,0,typing_on_computer_keyboard,train
66Nv3tou3aA,0,playing_acoustic_guitar,test
I8a6GwMJpuM,5,helicopter,train
bddjvkOo4UI,0,typing_on_computer_keyboard,train
CuaFhfDfe5c,4,mynah_bird_singing,test
i1rKSczUswY,2,playing_tabla,train
h8h9TprcfyA,0,lions_roaring,test
qMKO8bQpzMg,0,playing_piano,train
lusSgj4qa1I,1,cap_gun_shooting,train
HzVGh0xbPXI,0,dog_barking,val
mjcZfcr4jkk,5,playing_ukulele,test
GpYx4VydZPQ,0,lions_roaring,train
oA1eViFyAtQ,0,playing_glockenspiel,train
dV5JdImsg44,5,chainsawing_trees,train
bC8vaaJF-kk,6,playing_tabla,test
VhC5JmlP6Xg,2,driving_buses,train
yBr79vCXOtQ,0,playing_ukulele,test
Tl6FgjkrGrg,0,playing_tabla,val
t4Esqp7L7_I,1,playing_glockenspiel,val
bIAHV6ckEcU,0,typing_on_computer_keyboard,train
gyOFzklrg3Y,0,mynah_bird_singing,train
kxqNCdZHzMg,2,cap_gun_shooting,train
-3cuiWZz8FY,5,female_singing,val
1n5Ya7aY-FY,0,playing_tabla,train
cOC2hwaFJ5o,0,playing_tabla,train
-SIf6epg9cU,5,coyote_howling,train
0s0FLwW_Zsk,5,chainsawing_trees,val
610TuLNPepE,0,chainsawing_trees,train
2fVTY-74PHI,0,cat_meowing,val
EMIiVIF7za8,0,playing_tabla,train
ExyQzYewgrU,1,playing_glockenspiel,train
tFWC86tO6O0,0,playing_piano,train
0zCvELXehEM,0,playing_acoustic_guitar,train
TEP2KbsY1e8,1,mynah_bird_singing,val
kbGFPjosR2o,5,playing_ukulele,train
d2UB-qsmslo,0,playing_ukulele,val
UNGwgf483mA,0,lions_roaring,train
-OWk1q8xH7s,0,playing_violin,test
jraApJc793s,5,lions_roaring,train
Bw8u70lXZag,0,mynah_bird_singing,train
1-uo7YWqF3Q,4,cat_meowing,train
A_4yeTLSws8,0,chainsawing_trees,val
sN4xr_p9SiA,0,female_singing,test
9UnFJ5qLTxE,0,typing_on_computer_keyboard,test
6G5H81qDvW4,0,helicopter,train
erlE9ZS95to,0,playing_tabla,test
pMOQikEqxdw,5,lions_roaring,train
IMM2rV0CZq0,0,playing_tabla,train
lwNQHu8yYwo,0,lions_roaring,train
2DmbPAlalPI,2,horse_clip-clop,test
EyBONpPcuOY,2,mynah_bird_singing,test
4EvpRRHJ_c4,3,race_car,train
fksKmveUNgk,0,playing_tabla,train
nlLQWRZOipc,0,baby_laughter,train
IEyAS4N4HkA,0,mynah_bird_singing,train
0BtUy7BUbvE,3,female_singing,train
G9Kshu9BNW0,0,playing_tabla,train
x_uext1quY4,5,mynah_bird_singing,val
06jh_gWTZvA,5,female_singing,val
C5hCSx7GDns,0,chainsawing_trees,train
afMLrxgCLAg,5,cap_gun_shooting,train
xeE56IWFQp4,0,typing_on_computer_keyboard,test
9wkqAPrhVmM,3,ambulance_siren,train
kWKKdesyL3c,0,playing_ukulele,train
p7rPHVkcRLI,0,playing_piano,train
WdUEF6lGGZ4,0,playing_piano,train
EsyH50y0YhE,0,playing_piano,train
qmoqEi-AVjc,0,playing_ukulele,train
30_jji6Dsyg,0,female_singing,train
Ldcoy55WB40,0,baby_laughter,val
19TjZrYIMWk,2,helicopter,train
5mruj9lO0lw,4,playing_violin,test
5qwzyNzr3bI,5,female_singing,train
HfD1GeaAp78,3,lawn_mowing,train
6GGNDnwFo9s,5,horse_clip-clop,train
5C8bjq3exSc,0,playing_acoustic_guitar,train
3XM7E-rWgqs,5,female_singing,train
4_YXUNzxr60,2,coyote_howling,test
6hvB_vTvVao,0,male_speech,test
63oKr50vbh0,0,playing_violin,train
3c3bvoDlyjM,0,playing_acoustic_guitar,train
Iw6NiC_Wbr4,4,mynah_bird_singing,train
Vs4sLLOWits,2,dog_barking,val
1tBrbVX-iIM,0,playing_violin,train
2NESqWU89V0,0,playing_violin,val
9DIrG8426vY,0,mynah_bird_singing,train
-kIDLwKgUuM,5,female_singing,train
ozMknneG5_Y,2,dog_barking,val
9nHvOkL0Y-I,5,ambulance_siren,train
tYMYS3w-aYY,3,lions_roaring,train
K3DHshsRyWE,0,playing_piano,val
jNj_kRfLwzE,2,mynah_bird_singing,test
CQqjv5jpGR8,0,chainsawing_trees,train
eDRb3RkrlhY,1,cap_gun_shooting,train
_u8a2bwbl8g,3,lawn_mowing,train
GtrED5QrmU4,0,playing_glockenspiel,train
53iBDJ5YtQo,0,playing_ukulele,test
73-r6Y7z_DQ,0,baby_laughter,train
XuTOHx7N1L8,0,helicopter,train
JkXALkgWLu0,0,lions_roaring,train
HtcVwxdVO7k,0,playing_tabla,train
6GnMT_OECyM,0,playing_violin,train
9Mws7peFOFg,1,playing_piano,train
7bHrke6zbLk,0,dog_barking,val
Q8IpEy839Fc,0,helicopter,train
IQvot5Z954Q,2,mynah_bird_singing,train
Eal14VrCkb4,0,playing_glockenspiel,val
NVSPLoL6hyw,1,race_car,test
5TSVUTwVBOY,3,female_singing,val
9lxp6rDEUD4,0,playing_violin,test
5a019Ilbr-U,0,playing_violin,train
eD4KR6Y8-2U,0,female_singing,val
1j912urA4Zc,3,female_singing,train
FmzIcBXCbxU,0,playing_tabla,train
26Zs3imuwEg,3,ambulance_siren,test
tDpFXX24QF0,2,lions_roaring,train
AYiactWYCrc,0,playing_violin,train
AXEPdMUvXLo,0,helicopter,train
-tDIM9A_KOk,0,helicopter,val
-StBx31J1As,0,playing_acoustic_guitar,val
HrCuyJBt444,0,playing_violin,train
DZPQHyoP8ts,0,helicopter,train
D24VVtKo1hM,0,playing_ukulele,test
5NReawzZDnE,0,male_speech,train
3vsAMbBywW8,5,horse_clip-clop,test
4kIMv2FIUWY,0,driving_buses,train
6zLh9GczKOk,0,dog_barking,val
3Zg7skAmzLY,0,playing_tabla,train
bO1phvRbVgo,5,lions_roaring,train
NpZ7MhJ1Gkg,5,playing_piano,val
-cobLsM6D-g,0,female_singing,train
3Jlf2R6FBRA,0,helicopter,train
Q0iZ169agfg,2,helicopter,val
sPm0vT9fyoY,6,lions_roaring,train
GSVRpO44F04,0,helicopter,train
Zi3dawwEaho,5,helicopter,test
7eeIBTfeUkQ,0,cat_meowing,train
LyWChUrpN0I,0,helicopter,train
8JDJBx0WvSg,1,male_speech,train
xru0ei34zcI,0,cap_gun_shooting,train
N9C6lUwxuvE,0,playing_glockenspiel,test
5o5XSPv9N1U,0,cap_gun_shooting,val
bGh4U5MIeTI,0,playing_tabla,test
0e-juaQZ-bM,0,race_car,test
DT1CTUruDyQ,0,chainsawing_trees,train
PA1UVDlPR3g,0,playing_glockenspiel,train
q9IG7XI9HdY,3,cap_gun_shooting,train
vtv6SW3Wock,0,playing_piano,val
T54sMBwaZUg,0,playing_tabla,test
0yQFLuXBbTo,5,helicopter,train
x5Ul2nJyq4c,0,playing_violin,test
m5I_M9d80Wg,3,cat_meowing,val
1pxXH-Os7ck,0,playing_acoustic_guitar,val
fzS-_6oQKrs,4,playing_ukulele,train
J5H0PpwQYBg,5,race_car,test
Wdtku1dqJo0,5,female_singing,train
B0YrovPFxdI,0,playing_violin,train
2eNg6ANiQJA,1,horse_clip-clop,val
Y6v_sHpYZpU,2,dog_barking,train
fYpJldeYjOw,0,chainsawing_trees,train
CM5W31FRa7o,0,dog_barking,train
5ZtB9FnUIZs,0,lions_roaring,val
5oyJb-UZKjQ,2,male_speech,train
NjSCdirVtgg,4,typing_on_computer_keyboard,train
YVwgyAPjxFQ,4,ambulance_siren,train
yWj_gfFFf7U,5,playing_ukulele,val
HY4UcH1BAZ8,0,playing_violin,train
H3RidSIRABI,0,playing_glockenspiel,train
sfmAeijj5cM,0,playing_ukulele,train
hvMVOIyDgvc,0,dog_barking,train
MH_8zAWvbgM,0,chainsawing_trees,train
9dAWvDjHMi4,1,horse_clip-clop,val
O3YG9Kic5GU,2,race_car,train
F8416Wv2ayc,0,playing_violin,val
qfGSWQzJ8YM,0,coyote_howling,train
De6LfSPVEeA,0,playing_violin,test
PcELumLdzEs,0,dog_barking,train
-teM3POwI7Q,5,female_singing,train
6u6zaVPBsiE,0,playing_tabla,test
P8kBlb43Y8A,5,typing_on_computer_keyboard,train
1ftL_rN_MFY,0,female_singing,val
9q_ZmFjlWwE,0,playing_tabla,test
gym6nQIAIeY,5,chainsawing_trees,train
DUAGfqb3UvY,0,typing_on_computer_keyboard,val
1BPgEjmVfKc,0,playing_acoustic_guitar,train
IAZfBOEmwNc,2,lions_roaring,train
1fqWnC_Ztow,0,playing_acoustic_guitar,train
9vqhXud2aos,0,playing_violin,train
UXUolsIgFFQ,0,coyote_howling,train
5NQILzmGTNY,0,male_speech,val
8RqPYL2L-js,1,playing_ukulele,train
1us197eB6gQ,0,female_singing,test
AKxm4V3OylU,0,lions_roaring,test
BHi1tfQxHqE,5,race_car,train
Rwb2WMcAAus,0,playing_tabla,test
4lorH6_kV2A,4,horse_clip-clop,train
a8oNPDJYt0g,2,lawn_mowing,val
17wuoOULeY0,0,playing_glockenspiel,train
PDY2OAjZgio,0,lions_roaring,test
30x4aq1KIYc,0,playing_piano,train
6Y9NbjGXBXk,5,lions_roaring,val
47UDBjg0oiM,2,race_car,train
jCrQuzFfdGM,2,mynah_bird_singing,test
-9peZWsQHow,0,mynah_bird_singing,train
VqrXTEj05aM,5,helicopter,train
Z1s65WhSgEE,1,driving_buses,test
9LO4gcg49aU,0,helicopter,train
0bISD6Q8cQs,0,horse_clip-clop,test
m5moFLvArTE,0,playing_piano,val
b2Vm8epWPXc,5,playing_ukulele,val
-JvWk-7okCI,0,female_singing,train
7okW6RTakuQ,3,lions_roaring,train
Ky_Ve-oqnpA,0,playing_piano,test
fF9xCdJjQC0,4,chainsawing_trees,train
2-hfyGTLwsI,0,playing_acoustic_guitar,train
thmJ0MDX49w,2,dog_barking,train
CJU5llTnYUw,0,cap_gun_shooting,train
14infjA291s,0,playing_glockenspiel,train
8-Uu0bUYlbA,1,cap_gun_shooting,train
3wlbF6FBjF0,5,female_singing,train
D_Z4sIBxFdQ,0,cat_meowing,train
3vYoIU0jv60,0,playing_violin,val
XVlT_CKmqJA,5,helicopter,train
xKzyon61hsA,0,typing_on_computer_keyboard,train
3jpAt_madtA,0,horse_clip-clop,test
Bsb8e96xnxE,0,race_car,val
-qB-Uz-0Bvs,2,playing_ukulele,train
4O3GQPVdm1Q,1,playing_acoustic_guitar,train
J9Gt-4HRcdA,0,playing_tabla,train
90avrPK09qs,5,mynah_bird_singing,train
sQP4rxwR7sg,0,playing_ukulele,train
7-p2sWznp-0,4,playing_piano,train
-svl89zIevs,0,playing_piano,test
T39S0_CleO8,0,typing_on_computer_keyboard,test
ljgATU7mU4Q,0,playing_glockenspiel,test
5nCVaazCHaA,0,typing_on_computer_keyboard,train
wlGiRzk8o5w,0,dog_barking,train
RzIkhmQT-Io,0,cat_meowing,train
yjtHxqDRGPI,0,mynah_bird_singing,val
0n0zuw8zuW4,0,playing_violin,train
8qudA2Or_sY,0,playing_acoustic_guitar,test
vwA-NNod4sg,0,typing_on_computer_keyboard,train
2MYfUQFr6S0,0,chainsawing_trees,train
Lzfve0wQpAI,0,playing_violin,train
9dc7xjMXrQ4,0,playing_violin,train
-ZPawlysHnc,0,playing_violin,train
6k54aEMkp-w,0,playing_glockenspiel,train
-4ELUORuKtk,0,playing_acoustic_guitar,train
2AKLKFkLl6E,5,typing_on_computer_keyboard,val
K5fKcdhqAYw,0,playing_violin,train
YX-JF5tVrtc,0,driving_buses,train
gYK2RUjYbZM,0,playing_tabla,train
TuyTeNqzjjg,5,playing_ukulele,train
DvatujJCfPY,2,horse_clip-clop,train
Is_9mjLACtI,3,ambulance_siren,train
5hdXdzf9Ojs,5,male_speech,val
eUupulSHBPg,0,playing_tabla,val
oYnDenOS6oA,0,playing_piano,train
D4g4hDty-0Y,0,chainsawing_trees,train
rZ8RMCKyQBI,5,coyote_howling,val
-bW55o5ZfEg,0,female_singing,train
5FTHNfV1zFw,0,playing_acoustic_guitar,train
WlTA5pUqDH0,0,driving_buses,val
3UWJsGeBTCA,0,ambulance_siren,train
P3leS31LAvk,0,helicopter,test
4gyda6wcww0,5,dog_barking,train
Jh2-zaDakrU,0,helicopter,train
KdvoIFx5UOw,0,helicopter,test
0m-tnleCDEE,0,chainsawing_trees,train
-_KYvb4aTZY,0,lions_roaring,test
2qtdpohFB_I,0,playing_violin,test
R38xlymT8zE,2,driving_buses,train
BAqeRLCcXYI,0,playing_ukulele,val
VlvgX5mEthY,0,typing_on_computer_keyboard,train
0wIFDj6C1BI,0,playing_violin,test
6vGvX-CjJ50,0,cat_meowing,train
TObtwHlfLFk,1,female_singing,train
tJKA8tMWqyU,0,horse_clip-clop,train
1-9ryaEsFc8,0,lions_roaring,train
03FKtpwxQ9c,4,playing_ukulele,train
EQV6rVGE7Zg,2,mynah_bird_singing,train
3Wro1Hq2GS8,0,horse_clip-clop,train
4JvBVEBTyUM,0,playing_acoustic_guitar,train
Isn4ltY2kPw,0,helicopter,train
JBf4YmzFvuI,0,playing_violin,train
oa9u35CTyy0,5,lions_roaring,test
66YsUAZ3eAU,2,female_singing,train
MNgEO78i24E,0,ambulance_siren,train
aUHfOzhQK7s,0,playing_tabla,train
-oI3MveSE_w,0,female_singing,train
153qpuCUIpQ,5,female_singing,train
SMeEI7c4O0E,1,helicopter,train
8RoLU9cHxdM,0,playing_tabla,train
AXDomj6KnkE,0,playing_tabla,train
RDPUd3gWO6Q,0,chainsawing_trees,val
16TsDMjHzYU,5,female_singing,train
nqiJ0_jjoaw,0,typing_on_computer_keyboard,val
TeZX4pAL4Qs,5,helicopter,train
L4Hm7LpSFMk,5,helicopter,train
F5iRy7qcv-8,0,playing_tabla,train
LZ03Oc12LZg,0,playing_violin,train
rH_0WjLUMO4,0,mynah_bird_singing,train
Fib4s_p7oaE,0,playing_violin,train
0gkY8t5O7_A,0,playing_acoustic_guitar,test
-qsq2azVqiY,0,playing_acoustic_guitar,train
s9Ye2i1F-_o,0,playing_piano,train
7WoR1bTCyj0,2,lions_roaring,test
lOB3hagJdJA,0,lawn_mowing,train
CjBDGHcA65s,3,male_speech,train
UayrZexCk6Y,0,playing_tabla,train
Apn5Q431cxo,0,playing_acoustic_guitar,train
GqfnidPagnk,0,driving_buses,test
6xZZQ9muKZI,5,cap_gun_shooting,train
-i0dTCl0rmE,0,female_singing,train
4cEOkkDeJqs,0,horse_clip-clop,train
7RLPEEjSShM,2,ambulance_siren,train
1igjWSxlvM0,0,female_singing,train
UQwRwBL2aug,4,ambulance_siren,train
Cdt_IONjSDQ,5,ambulance_siren,train
JCbD3CuQa1o,1,baby_laughter,train
45OqV0DlKGk,0,playing_violin,train
VJvK5XJMOT0,2,dog_barking,train
ePIKNabrZmQ,5,horse_clip-clop,train
-C66I4YOr4o,2,playing_piano,train
4p1AE2_zsHY,0,playing_acoustic_guitar,train
0WhHTKvpUc8,0,playing_acoustic_guitar,train
FpRrlfzvekQ,3,driving_buses,train
9WZgxE98Yyg,0,helicopter,train
FcWKSzCDDyI,0,playing_tabla,train
RR1Z1-YVE_M,2,helicopter,train
xpqxIDIhbPc,0,typing_on_computer_keyboard,test
S94Pi5i0Io8,2,helicopter,val
XJSRthb6Fsw,0,chainsawing_trees,test
aot7YglzX3k,0,chainsawing_trees,train
2c6g-8T_mpE,0,playing_piano,val
1WaTnza9cn0,0,playing_violin,train
1vEjPObCs-c,4,cat_meowing,train
17WW_p1N7BQ,0,cat_meowing,train
C2Vvzwnwj4A,0,playing_tabla,train
vUXfJos-YRw,0,playing_glockenspiel,train
b90VHYkGsZk,0,playing_piano,train
34KKjNfDPtI,0,male_speech,train
fegQklfWKtU,0,playing_tabla,train
Bs6a7tENmJQ,0,dog_barking,train
51CsCGm7nQc,0,playing_violin,train
C5WlPklatQw,0,dog_barking,train
u63rLEqPfEc,0,typing_on_computer_keyboard,train
8A27nWeMxSM,3,male_speech,test
49D4LrHmJ9w,0,female_singing,train
2jBbnnkGXL8,5,male_speech,train
EIy5p1Xdgxs,0,dog_barking,train
33I1uhqdwp4,0,playing_acoustic_guitar,test
D15JjHzggt8,1,mynah_bird_singing,train
gv4BAT3B3p4,4,baby_laughter,val
MBVmnJ7b1rE,0,dog_barking,train
mS9XwiM4vbI,0,playing_piano,train
2kUUUXWkt1g,0,male_speech,val
kRA2px3WWDQ,0,chainsawing_trees,train
EbohwNbt6Ds,0,playing_violin,train
PkSJFoNUGIE,0,playing_ukulele,train
6G11Ve9d1MQ,5,cat_meowing,train
TJCuZDjIzAw,1,dog_barking,train
MSSXU2oUydk,3,lions_roaring,train
0g3vTZkMo28,0,female_singing,train
d8quFTEpFHA,3,chainsawing_trees,train
OGTEa7S1_yU,0,playing_tabla,train
T79l7dlAsi8,0,dog_barking,train
8tSWopB9V10,0,playing_acoustic_guitar,train
bFZL4ABbkk0,0,typing_on_computer_keyboard,train
h4zwuBLKWj4,5,mynah_bird_singing,train
PST4CTbdUxw,2,playing_piano,test
-8S9TKWIOSc,3,chainsawing_trees,train
HdKF2nxsV9U,5,playing_violin,train
0bNzIYoi0EM,0,female_singing,train
T4KVT9kRSbE,0,playing_ukulele,val
OFj0N5MGejo,0,baby_laughter,train
yOWfRskzaOU,0,playing_ukulele,train
7fyOuEd1Jsw,2,playing_violin,test
wpW7nKeO8YI,4,playing_glockenspiel,train
_4R3qHn1n50,0,lawn_mowing,test
kZxwtyXxTPA,1,dog_barking,train
3ESBQNW6_Nc,0,playing_acoustic_guitar,train
JBEuhJeiYhY,0,baby_laughter,train
7eqvYcGLuHs,0,dog_barking,test
LGO04YtusJ8,2,playing_tabla,train
ob4EXd7cqSs,3,cat_meowing,val
KKmwM72wFcQ,0,mynah_bird_singing,train
9f9JuUnRZvY,0,lions_roaring,train
rhGSqHtz_C4,1,chainsawing_trees,train
2AjvzWFxQLg,0,lawn_mowing,val
OZYOyUdjh4A,0,typing_on_computer_keyboard,train
U2Yq_lnoJn0,0,playing_tabla,train
LPvJFjsxMj8,5,cat_meowing,test
-fj_43YABAQ,0,female_singing,train
RF-ULxC-GkA,0,lions_roaring,train
5lvFivyFzcY,0,female_singing,train
IDIQUplab0k,0,helicopter,val
eOHBpSGaoiw,1,baby_laughter,train
5gcqJAGZoVs,0,playing_acoustic_guitar,train
6_Tuq57GA3c,0,male_speech,train
VtnXae2aO04,5,helicopter,train
4eoCZhmgi4M,0,playing_acoustic_guitar,train
HXEHPv6s0Q0,0,driving_buses,val
x5YrSv4PzqA,0,typing_on_computer_keyboard,train
LPaRBMnW6MI,0,playing_violin,train
5gRTZ8Wuy0s,5,cap_gun_shooting,train
uYD99DIo3LM,0,lawn_mowing,train
DlGNHX9er3Y,0,playing_violin,train
6MrXwLd80FI,2,race_car,test
-f4zQ9tUAkw,0,female_singing,train
LExpQz32kLY,0,helicopter,train
1FcwWT5dZDg,0,playing_piano,train
xW5JYNWzzwM,0,playing_glockenspiel,test
-1XBP-nZ1bQ,0,playing_acoustic_guitar,train
hbmfBT_vE1w,0,playing_piano,test
5UZF3bGoZpM,0,playing_acoustic_guitar,val
XCGvXeuo7Is,3,driving_buses,train
3BHYWTnZIvI,2,lions_roaring,train
XEokIQCZ_Vg,0,helicopter,test
6EMNA1S6AdA,2,race_car,train
9iX2zII5UVw,0,playing_violin,train
-5ZIlKvRDXY,5,female_singing,train
pQMjcTYSVI8,0,playing_glockenspiel,train
TIoC2DFhZuY,1,driving_buses,train
0fdwOEPfznk,0,playing_acoustic_guitar,train
kdnFxhQ1AaE,0,baby_laughter,test
NG-gL__w2aE,5,helicopter,test
3lKaSfWtAko,0,male_speech,train
2-dHuNPOmFg,0,cat_meowing,train
_QXdYpKI9lQ,0,playing_piano,train
-kNCc3fM7mQ,0,playing_glockenspiel,train
0mwLwWd93NY,0,female_singing,train
BIT-3hb7kIM,0,chainsawing_trees,test
YR-MOhl0bYc,4,typing_on_computer_keyboard,train
HVZO2O1lThQ,0,playing_violin,train
6qN-oqZwgtA,5,cap_gun_shooting,val
SYtWHA6unms,0,typing_on_computer_keyboard,train
n-G6mmLjjFo,5,mynah_bird_singing,train
ltICkcOXKGU,2,playing_ukulele,train
-OTbClCJQKs,5,playing_glockenspiel,test
4WGAHrLw40g,0,driving_buses,train
nvTFsCeb92I,0,baby_laughter,train
8mOti9sfl60,5,playing_glockenspiel,val
43ZKh2qRHkA,0,male_speech,val
X4326pHTT34,0,playing_tabla,train
H9gFX3-HedA,0,playing_violin,val
MAgcWYun5eI,0,playing_piano,val
8nkb8Ok74qc,0,playing_violin,train
36t6Zoc7h-I,2,lawn_mowing,train
qF_tZJFPeS4,0,lions_roaring,val
A0ciL4tAh9c,0,dog_barking,val
_4wY-sb3BGM,5,playing_piano,train
b8SElprR1aE,5,race_car,test
CSJN6VmiIyk,0,driving_buses,test
RtCTjw5b5LM,0,playing_tabla,train
2GuH1UJxQOk,5,female_singing,test
2d706p8UHHA,0,race_car,test
YpA091iTUE8,2,playing_ukulele,train
1pD_b4-iGyg,5,female_singing,train
amEW4O2Z350,0,playing_glockenspiel,val
2NpSSsBF4Xk,3,playing_piano,train
BRrrRuo2iSI,0,race_car,train
XDna3NIOR7Q,0,typing_on_computer_keyboard,train
K-CfpmkZuqc,0,helicopter,val
GsGgFUfn0fM,0,mynah_bird_singing,test
AcDC26-jBvw,4,lions_roaring,train
4x2OdlSk5Ms,1,dog_barking,test
kGR4FOTqvpY,0,typing_on_computer_keyboard,train
tEfjBCYLEVI,1,lions_roaring,train
7WWMhbf1Ssc,5,helicopter,train
ayBPlevYTsk,5,chainsawing_trees,train
DfYG7RHSBcI,0,playing_tabla,val
4f4T1k-WsEk,0,playing_violin,test
rGS5cvGRniE,0,playing_piano,val
6dKEfdTq_Tw,0,playing_violin,train
gQpWa7FWSmo,0,playing_ukulele,train
DdiIdDTQKck,3,lions_roaring,train
nSQgvyQHa9Y,0,baby_laughter,val
hQI9u4mnmXY,2,typing_on_computer_keyboard,val
vBqPbz5Pg-M,5,chainsawing_trees,train
n7QAOoPX6yw,0,playing_glockenspiel,val
nrBOf8vwjKU,0,playing_glockenspiel,train
rAgmXW8uFCY,5,playing_ukulele,test
CzxHK_d8TTk,3,playing_tabla,train
UYZAAkulYd4,0,playing_ukulele,train
8K7OiwKgR08,3,dog_barking,test
7C6H9li-CsE,5,ambulance_siren,train
pxnedGbDsOw,0,chainsawing_trees,train
riguAWoUU6c,0,playing_glockenspiel,train
2xOmzfn_w4U,0,playing_acoustic_guitar,test
_1-jlHEhfvc,0,chainsawing_trees,train
5jdY5o-xXQ4,0,playing_ukulele,train
F3HEBmteDP0,0,playing_acoustic_guitar,train
No0ML-J-Ep4,0,playing_piano,val
4gM_5gyM_FA,5,race_car,train
Hkh_pDbkrsg,3,horse_clip-clop,train
EOiuX06btE4,0,typing_on_computer_keyboard,train
tl5v1u9BKbE,0,mynah_bird_singing,train
99bIqwVy2l4,2,playing_acoustic_guitar,train
EEP5HPxGivo,0,playing_violin,train
HxXCHSl9twc,1,playing_tabla,train
2fIX-p9h_q0,2,helicopter,test
2LCsaa2nr4k,5,horse_clip-clop,train
emtjWeYTDcU,0,playing_ukulele,train
2Eu-5zFuvb0,0,cat_meowing,train
0jxMP_iGilI,0,playing_acoustic_guitar,train
rnFu9UrmEDw,0,playing_piano,test
WTahO6HoLws,5,playing_ukulele,train
1sDKR0cDd8c,5,male_speech,train
DhVTM1lxnYI,3,typing_on_computer_keyboard,train
lm5-S8TjAyY,4,playing_piano,train
X1Wf4NPaXrY,0,playing_tabla,train
S0lYMOOXpiw,5,mynah_bird_singing,train
3pYJi5e-i9w,0,male_speech,train
2tP5a_zb5sc,0,cat_meowing,train
5hoASlZuPeQ,5,dog_barking,train
-cU44hzuMJ4,0,race_car,train
8RQMrsyMy7o,5,cat_meowing,val
6zwSfh9rFM8,0,cat_meowing,test
ysXd8C735VQ,5,playing_glockenspiel,train
RMH2zC4m-3M,0,dog_barking,train
be5W77UhvjY,5,baby_laughter,train
77jai5AAVRA,5,female_singing,train
HESc87zC1u8,5,driving_buses,train
oU0z8fAJBxw,4,cap_gun_shooting,train
MSq8Lt8UIv4,3,horse_clip-clop,train
81Wx-SaPSXI,0,male_speech,train
bJeE9TDJvLE,0,horse_clip-clop,train
wIwML67Co7E,0,playing_piano,train
QB7gRIad274,5,typing_on_computer_keyboard,train
AuaOKTqBvj8,5,helicopter,val
NgK-uEHN0Ks,0,playing_piano,test
6QgFea3MXlI,0,playing_violin,train
7D9VPDd19yw,0,playing_tabla,val
ju9VQ3xXxFw,2,cat_meowing,val
pHGAxfxHTbg,0,mynah_bird_singing,train
VJnlNvDr40c,0,playing_tabla,train
GZfDojZJZqA,0,playing_piano,train
6o8Iq_QBZoQ,5,dog_barking,train
8yBGrAo62iQ,0,chainsawing_trees,train
13J_WcKx3Qo,0,ambulance_siren,train
7E7SjwMikT0,0,race_car,train
-yVKa-U3U2g,5,race_car,train
1Km75ygL5DI,0,playing_acoustic_guitar,train
DwE0cQ3Xz70,0,chainsawing_trees,train
6CT4pxtUClE,0,female_singing,test
5upsUxs414Q,5,race_car,train
0xZ5s_1KM_I,5,female_singing,test
PuvTDLP8lwM,2,typing_on_computer_keyboard,val
JzGTHEQJm5A,2,playing_piano,train
LU7lpvfgBy8,0,playing_tabla,train
5F3K1zjINMo,0,playing_violin,train
cVNki3tTNJ0,0,playing_glockenspiel,train
91Gid732STA,2,cat_meowing,train
gqeu03mjjRc,1,baby_laughter,train
